dbms,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UQASKCKLT1,203,varchar,30,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UQASKCKLT2,204,varchar,30,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UQASTTAX,205,varchar,2,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UQAVLIC,206,varchar,2,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UQAVREF,207,varchar,2,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UQAW4,208,varchar,2,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UQUALIFIED,209,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF01,210,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF02,211,varchar,12,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF03,212,varchar,15,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF04,213,varchar,12,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF05,214,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF06,215,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF07,216,varchar,3,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF08,217,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF09,218,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF10,219,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF11,220,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF12,221,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF13,222,varchar,25,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF14,223,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF15,224,varchar,25,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USERDEF16,225,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USHIFT,226,varchar,30,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USHIRT,227,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USSN,228,varchar,11,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USTART,229,datetime,,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,USTATELIC,230,varchar,50,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UTAXCITY,231,float,,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UTAXCTY,232,float,,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UTAXST,233,float,,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UTB,234,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UTBSCREXP,235,datetime,,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UTBSCRTYPE,236,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UTBTYPE,237,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UTRAVELBEF,238,varchar,2,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UTXT,239,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UVACNOTICE,240,varchar,2,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UVARICELLA,241,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UWHERE,242,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UWHO,243,varchar,30,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UWRKLICEXP,244,datetime,,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UWRKLICST,245,varchar,2,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,UYRSEXP,246,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_C2b,RECID,247,varchar,15,,,,
sqlserver,Trustaff_Med,dbo,APPUPDATESEMAILS,ID,1,int,,,,,
sqlserver,Trustaff_Med,dbo,APPUPDATESEMAILS,ApplicationID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,APPUPDATESEMAILS,SECTION,3,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,APPUPDATESEMAILS,EMAILSENT,4,int,,,,,
sqlserver,Trustaff_Med,dbo,APPUPDATESEMAILS,CerateDate,5,datetime,,,,,
sqlserver,Trustaff_Med,dbo,Testhousing,id,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,Testhousing,StartDate,2,nchar,50,,,,
sqlserver,Trustaff_Med,dbo,Testhousing,FirstName,3,nchar,50,,,,
sqlserver,Trustaff_Med,dbo,Testhousing,LastName,4,nchar,50,,,,
sqlserver,Trustaff_Med,dbo,Testhousing,AirlineName,5,nchar,50,,,,
sqlserver,Trustaff_Med,dbo,Testhousing,ArrivalTime,6,nchar,50,,,,
sqlserver,Trustaff_Med,dbo,Testhousing,ArrivalDate,7,nchar,50,,,,
sqlserver,Trustaff_Med,dbo,Testhousing,PropertyLocation,8,nchar,500,,,,
sqlserver,Trustaff_Med,dbo,Testhousing,PropertyContact,9,nchar,50,,,,
sqlserver,Trustaff_Med,dbo,Testhousing,UnitAssigned,10,nchar,50,,,,
sqlserver,Trustaff_Med,dbo,Testhousing,Cellphone,11,nchar,50,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,ACCOUNTNO,1,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,RECTYPE,2,varchar,1,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,CONTACT,3,varchar,30,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,TITLE,4,varchar,35,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,CONTSUPREF,5,varchar,35,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,DEAR,6,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,PHONE,7,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,EXT,8,varchar,6,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,FAX,9,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,LINKACCT,10,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,NOTES,11,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,ADDRESS1,12,varchar,40,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,ADDRESS2,13,varchar,40,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,ADDRESS3,14,varchar,40,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,CITY,15,varchar,30,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,STATE,16,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,ZIP,17,varchar,10,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,COUNTRY,18,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,MERGECODES,19,varchar,20,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,STATUS,20,varchar,4,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,LINKEDDOC,21,text,2147483647,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,LASTUSER,22,varchar,8,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,LASTDATE,23,datetime,,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,LASTTIME,24,varchar,5,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,U_CONTACT,25,varchar,30,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,U_CONTSUPREF,26,varchar,35,,,,
sqlserver,Trustaff_Med,dbo,Pharmacists_CSb,RECID,27,varchar,15,,,,
sqlserver,Trustaff_Med,dbo,USER_IP_ADDRESSES,ID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,USER_IP_ADDRESSES,Loginname,2,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,USER_IP_ADDRESSES,MachineName,3,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,USER_IP_ADDRESSES,IP_Address,4,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,USER_IP_ADDRESSES,MacAddress,5,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,USER_IP_ADDRESSES,DATEANDTIME,6,datetime,,,,,
sqlserver,Trustaff_Med,dbo,USER_IP_ADDRESSES,LOCATION,7,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,AccID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,OfferID,2,int,,FOREIGN KEY,dbo,FacilityOffer,OfferID
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,SubmittalID,3,int,,FOREIGN KEY,dbo,FacPackets,FacPacketID
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,CandidateType,4,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,AccType,5,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,PayRate,6,smallmoney,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,Taxable,7,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,OTPayRate,8,smallmoney,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,OnCallPay,9,smallmoney,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,ChargePayRate,10,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,Bonus,11,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,BonusPayout,12,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,DrugTestingCity,13,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,DrugTestingState,14,varchar,2,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,drugTestingZipCode,15,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,SpecialRequest,16,varchar,-1,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,TransportationRequired,17,bit,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,DepartureCity,18,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,LodgingRequired,19,bit,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,LodgingRequests,20,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,ACCStatus,21,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,ADDEDBY,22,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,DATEADDED,23,datetime,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,CallBackPay,24,smallmoney,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,DTPayRate,25,smallmoney,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,TestPassFail,26,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,ExpTestPassFail,27,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,StartDate,28,date,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,EndDate,29,date,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,Deleted,30,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,FrontEndID,31,int,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,WeeklyPerdiemPay,32,smallmoney,,,,,
sqlserver,Trustaff_Med,dbo,FacilityOfferACC,PerdiemSpread,33,varchar,255,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,PermRNID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,CName,2,char,150,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Specialties,3,char,250,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Degree,4,char,150,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Spec1,5,char,200,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Spec1Exp,6,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Spec2,7,char,150,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Spec2Exp,8,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Spec3,9,char,200,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Spec3Exp,10,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,City,11,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,UState,12,char,25,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,DPhone,13,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,CPhone,14,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,LicState,15,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Commute,16,char,125,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,License,17,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Compact,18,char,3,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Interview,19,char,450,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Payrate,20,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Shift,21,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,BLS,22,char,3,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,ACLS,23,char,3,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,FHM,24,char,3,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,TNCC,25,char,3,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,PALS,26,char,3,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,NRP,27,char,3,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Chemo,28,char,3,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,CPR,29,char,3,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,AgeGroups,30,char,255,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,StartDate,31,char,150,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,BestDay,32,char,150,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,BestTimes,33,char,150,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Additional,34,ntext,1073741823,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Authorized,35,char,3,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Recruiter,36,char,15,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,CandidateID,37,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Date,38,datetime,,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Email,39,char,125,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,License2,40,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,LicState2,41,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Compact2,42,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,License3,43,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,LicState3,44,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Compact3,45,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Ospecial,46,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Day1,47,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Time1,48,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Day2,49,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Time2,50,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Day3,51,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Time3,52,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Accountno,53,char,50,,,,
sqlserver,Trustaff_Med,dbo,RNPermScreen,Type1,54,char,50,,,,
sqlserver,Trustaff_Med,dbo,tbl_billingOtrules,BillingOtruleId,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,tbl_billingOtrules,billingOtrulename,2,nvarchar,255,UNIQUE,,,
sqlserver,Trustaff_Med,dbo,tbl_billingOtrules,DateAdded,3,datetime,,,,,
sqlserver,Trustaff_Med,dbo,RPArateSpecGroupBits,ID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,RPArateSpecGroupBits,SpecGroupID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,RPArateSpecGroupBits,ProfID,3,int,,,,,
sqlserver,Trustaff_Med,dbo,RPArateSpecGroupBits,SpecID,4,int,,,,,
sqlserver,Trustaff_Med,dbo,mancompany,Company,1,nvarchar,-1,,,,
sqlserver,Trustaff_Med,dbo,RPArateCore,ID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,RPArateCore,RegistryID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,RPArateCore,FacGroupID,3,int,,,,,
sqlserver,Trustaff_Med,dbo,RPArateCore,SpecGroupID,4,int,,,,,
sqlserver,Trustaff_Med,dbo,RPArateCore,StateGroupID,5,int,,,,,
sqlserver,Trustaff_Med,dbo,RPArateCore,RateSheetID,6,int,,,,,
sqlserver,Trustaff_Med,dbo,UserSclAnswer,ID,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,UserSclAnswer,UserSclID,2,int,,FOREIGN KEY,dbo,UserScl,ID
sqlserver,Trustaff_Med,dbo,UserSclAnswer,SclQuestionID,3,int,,FOREIGN KEY,dbo,newSCL_Item,SCLid
sqlserver,Trustaff_Med,dbo,UserSclAnswer,Answer,4,nvarchar,50,,,,
sqlserver,Trustaff_Med,dbo,UserSclAnswer,Comment,5,nvarchar,1000,,,,
sqlserver,Trustaff_Med,dbo,appCertApplication0,CanCertID,1,int,,,,,
sqlserver,Trustaff_Med,dbo,appCertApplication0,ApplicationID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,appCertApplication0,Cert,3,int,,,,,
sqlserver,Trustaff_Med,dbo,appCertApplication0,ExpDate,4,datetime,,,,,
sqlserver,Trustaff_Med,dbo,appCertApplication0,Provider,5,nvarchar,125,,,,
sqlserver,Trustaff_Med,dbo,appCertApplication0,IssueDate,6,datetime,,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,id,1,int,,PRIMARY KEY,,,
sqlserver,Trustaff_Med,dbo,newSCL2,formID,2,int,,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,txtName,3,char,150,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,txtemail,4,char,250,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,candidateID,5,int,,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,compdate,6,datetime,,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f1,7,char,6,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f2,8,char,6,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f3,9,char,6,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f4,10,char,6,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f5,11,char,6,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f6,12,char,6,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f7,13,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f8,14,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f9,15,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f10,16,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f11,17,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f12,18,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f13,19,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f14,20,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f15,21,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f16,22,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f17,23,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f18,24,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f19,25,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f20,26,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f21,27,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f22,28,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f23,29,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f24,30,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f25,31,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f26,32,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f27,33,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f28,34,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f29,35,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f30,36,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f31,37,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f32,38,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f33,39,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f34,40,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f35,41,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f36,42,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f37,43,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f38,44,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f39,45,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f40,46,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f41,47,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f42,48,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f43,49,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f44,50,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f45,51,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f46,52,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f47,53,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f48,54,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f49,55,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f50,56,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f51,57,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f52,58,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f53,59,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f54,60,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f55,61,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f56,62,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f57,63,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f58,64,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f59,65,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f60,66,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f61,67,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f62,68,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f63,69,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f64,70,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f65,71,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f66,72,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f67,73,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f68,74,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f69,75,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f70,76,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f71,77,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f72,78,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f73,79,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f74,80,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f75,81,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f76,82,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f77,83,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f78,84,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f79,85,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f80,86,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f81,87,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f82,88,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f83,89,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f84,90,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f85,91,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f86,92,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f87,93,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f88,94,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f89,95,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f90,96,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f91,97,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f92,98,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f93,99,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f94,100,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f95,101,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f96,102,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f97,103,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f98,104,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f99,105,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f100,106,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f101,107,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f102,108,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f103,109,char,3,,,,
sqlserver,Trustaff_Med,dbo,newSCL2,f104,110,char,3,,,,
