dbms,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME
sqlserver,erecruit_TRUSTAFF,dbo,_bak_TimesheetLineAttribution_20171208_PostFlagPreviousExportScript,WorkedInStateID,39,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_TimesheetLineAttribution_20171208_PostFlagPreviousExportScript,VMSBurdenID,40,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_TimesheetLineAttribution_20171208_PostFlagPreviousExportScript,DiscountPercent,41,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_TimesheetLineAttribution_20171208_PostFlagPreviousExportScript,OriginalTimesheetLineAttributionID,42,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_TimesheetLineAttribution_20171208_PostFlagPreviousExportScript,TLProcessingBatchID,43,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_20160422_RecruiterDepartments,RecordID,1,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_20160422_RecruiterDepartments,UserID,2,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_20160422_RecruiterDepartments,DepartmentID,3,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_20160422_RecruiterDepartments,RoleID,4,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_20160422_RecruiterDepartments,DateAdded,5,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_20160422_RecruiterDepartments,MembershipPercentage,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_20160422_RecruiterDepartments,IsDefault,7,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ShiftCommitmentDetails,DetailID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ShiftCommitmentDetails,CommitmentID,2,int,NULL,FOREIGN KEY,dbo,ShiftCommitments,CommitmentID
sqlserver,erecruit_TRUSTAFF,dbo,ShiftCommitmentDetails,CommittedShifts,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ShiftCommitmentDetails,AvailableShifts,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ShiftCommitmentDetails,PotentialDelta,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ShiftCommitmentDetails,DateConfirmed,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ShiftCommitmentDetails,SetBy,7,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ShiftCommitmentDetails,SetOn,8,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ShiftCommitmentDetails,DeprecatedBy,9,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AwrQualifyingPeriodCounterLogEntry,AwrQualifyingPeriodCounterLogEntryID,1,bigint,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AwrQualifyingPeriodCounterLogEntry,AwrQualifyingPeriodCounterID,2,int,NULL,FOREIGN KEY,dbo,AwrQualifyingPeriodCounter,AwrQualifyingPeriodCounterID
sqlserver,erecruit_TRUSTAFF,dbo,AwrQualifyingPeriodCounterLogEntry,Date,3,date,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AwrQualifyingPeriodCounterLogEntry,Description,4,nvarchar,200,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AwrQualifyingPeriodCounterLogEntry,WeeksAchieved,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AwrQualifyingPeriodCounterLogEntry,WeeksPaused,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PayrollTaxRequestLog,PayrollTaxRequestLogID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PayrollTaxRequestLog,BatchID,2,nvarchar,25,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PayrollTaxRequestLog,RequestXml,3,xml,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PayrollTaxRequestLog,RequestTime,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PayrollTaxRequestLog,ResponseXml,5,xml,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PayrollTaxRequestLog,ResponseTime,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EntitySharedObjects,RecordID,1,int,NULL,FOREIGN KEY,dbo,EntitySharedObjects,RecordID
sqlserver,erecruit_TRUSTAFF,dbo,EntitySharedObjects,RecordID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EntitySharedObjects,RelationshipID,2,int,NULL,FOREIGN KEY,dbo,EntityObjectSharingRelationships,RelationshipID
sqlserver,erecruit_TRUSTAFF,dbo,EntitySharedObjects,AboutTypeID,3,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EntitySharedObjects,ReferenceID,4,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EntitySharedObjects,IsPermanent,5,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,EntitySharedObjects,LastModifiedOn,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_TimesheetLineStatusLog,TimesheetLineStatusLogID,1,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_TimesheetLineStatusLog,TimesheetLineEntryID,2,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_TimesheetLineStatusLog,StatusID,3,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_TimesheetLineStatusLog,ChangedBy,4,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_TimesheetLineStatusLog,ChangedOn,5,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_TimesheetLineStatusLog,IpAddress,6,varchar,48,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_BSA1205_RecruiterDepartments,RecordID,1,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_BSA1205_RecruiterDepartments,UserID,2,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_BSA1205_RecruiterDepartments,DepartmentID,3,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_BSA1205_RecruiterDepartments,RoleID,4,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_BSA1205_RecruiterDepartments,DateAdded,5,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_BSA1205_RecruiterDepartments,MembershipPercentage,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_BSA1205_RecruiterDepartments,IsDefault,7,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AgreementTypePrintingTemplates,AgreementID,1,int,NULL,FOREIGN KEY,dbo,AgreementTypes,AgreementID
sqlserver,erecruit_TRUSTAFF,dbo,AgreementTypePrintingTemplates,AgreementID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AgreementTypePrintingTemplates,TemplateID,2,int,NULL,FOREIGN KEY,dbo,PrintingTemplates,TemplateID
sqlserver,erecruit_TRUSTAFF,dbo,AgreementTypePrintingTemplates,TemplateID,2,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,gp_Wip_compare,REFRENCE,1,char,31,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,gp_Wip_compare,ORGNTSRC,2,char,15,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,gp_Wip_compare,ACTNUMST,3,char,129,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,gp_Wip_compare,DEBITAMT,4,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,gp_Wip_compare,CRDTAMNT,5,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,gp_Wip_compare,ORPSTDDT,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,gp_Wip_compare,jrnEntry,7,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AuditLog,RecordID,1,bigint,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AuditLog,AboutTypeID,2,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AuditLog,ReferenceID,3,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AuditLog,Property,4,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AuditLog,Before,5,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AuditLog,After,6,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AuditLog,ChangedBy,7,uniqueidentifier,NULL,FOREIGN KEY,dbo,aspnet_Users,UserId
sqlserver,erecruit_TRUSTAFF,dbo,AuditLog,ChangedOn,8,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AuditLog,IsAutoGenerated,9,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AuditLog,Notes,10,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AuditLog,ClassName,11,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AuditLog,LastModifiedOn,12,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AccrualSchedules,ScheduleID,1,bigint,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AccrualSchedules,Name,2,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AccrualSchedules,Description,3,nvarchar,250,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AccrualSchedules,IsActive,4,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AccrualSchedules,TRCID,5,int,NULL,FOREIGN KEY,dbo,TimesheetTRC,TRCID
sqlserver,erecruit_TRUSTAFF,dbo,AccrualSchedules,TypeID,6,int,NULL,FOREIGN KEY,dbo,AccrualScheduleTypes,TypeID
sqlserver,erecruit_TRUSTAFF,dbo,AccrualSchedules,RangeCalendarID,7,int,NULL,FOREIGN KEY,dbo,RangeCalendar,RangeCalendarID
sqlserver,erecruit_TRUSTAFF,dbo,AccrualSchedules,AnniversaryDateTypeID,8,int,NULL,FOREIGN KEY,dbo,AccrualScheduleAnniversaryDateTypes,AnniversaryDateTypeID
sqlserver,erecruit_TRUSTAFF,dbo,AccrualSchedules,EffectiveDateOffset,9,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AccrualSchedules,WithdrawDateOffset,10,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AccrualSchedules,MaximumDefaultCarryOverHours,11,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,AccrualSchedules,PerXHours,12,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,ecms,_ReportingServiceReports_20190315082849,ReportID,1,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,ecms,_ReportingServiceReports_20190315082849,Name,2,nvarchar,200,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,ecms,_ReportingServiceReports_20190315082849,ServerPath,3,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,ecms,_ReportingServiceReports_20190315082849,RequiredPermission,4,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,ecms,_ReportingServiceReports_20190315082849,CreatedBy,5,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,ecms,_ReportingServiceReports_20190315082849,CreatedOn,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CommissionDateBasis,ID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CommissionDateBasis,Name,2,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,CommissionDateBasis,FieldName,3,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PositionAutoPublishRuleDetailPositionTypes,DetailID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PositionAutoPublishRuleDetailPositionTypes,DetailID,1,int,NULL,FOREIGN KEY,dbo,PositionAutoPublishRuleDetails,DetailID
sqlserver,erecruit_TRUSTAFF,dbo,PositionAutoPublishRuleDetailPositionTypes,TypeID,2,int,NULL,FOREIGN KEY,dbo,ROLE_TYPE,ID
sqlserver,erecruit_TRUSTAFF,dbo,PositionAutoPublishRuleDetailPositionTypes,TypeID,2,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PrintHistory,PrintHistoryID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PrintHistory,AboutTypeID,2,smallint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PrintHistory,ReferenceID,3,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PrintHistory,TemplateName,4,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PrintHistory,PrintedBy,5,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PositionAutoPublishRuleDetailPositionStatuses,RuleDetailID,1,int,NULL,FOREIGN KEY,dbo,PositionAutoPublishRuleDetails,DetailID
sqlserver,erecruit_TRUSTAFF,dbo,PositionAutoPublishRuleDetailPositionStatuses,RuleDetailID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,PositionAutoPublishRuleDetailPositionStatuses,PositionStatusID,2,int,NULL,FOREIGN KEY,dbo,POSITION_STATUS,STATUS_ID
sqlserver,erecruit_TRUSTAFF,dbo,PositionAutoPublishRuleDetailPositionStatuses,PositionStatusID,2,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,DetailID,1,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,GroupID,2,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,TRCID,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,PayRate,4,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,BillRate,5,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,VendorRate,6,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,MarketRate,7,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,VendorRateMarkupPercentage,8,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,BillRateMarkupPercentage,9,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,AllowMarkupOverride,10,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,EffectiveDate,11,date,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,ExpirationDate,12,date,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,IsActive,13,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,ProjectedQuantityPerWeek,14,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,PONumberID,15,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,RateAlias,16,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,AdditionalBurdenRate,17,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,ApprovalContactID,18,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,IsVisibleToCandidate,19,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,MaxHours,20,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,ExpenseMaxUnitAmount,21,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,IsExpenseBillable,22,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,IsExpensePayable,23,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,IsExpenseBurden,24,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,SpreadHoursOnBulkAdd,25,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,PayRateMultiplier,26,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,BillRateMultiplier,27,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,VendorRateMultiplier,28,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,ApplyToOvertimeTypeIDs,29,nvarchar,50,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,ProcessingFeePercentage,30,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,ProcessingFeeRateDetailID,31,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,Frequency,32,tinyint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,LoadAmount,33,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,MaxLoadAmount,34,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,ShowOnCompanyContract,35,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,LEGACY,_RateDetail,ShowOnCandidateContract,36,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,TLProcessingTRCList,TLProcessingTRCListID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,TLProcessingTRCList,Name,2,nvarchar,100,UNIQUE,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,TLProcessingTRCList,ListType,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,TLProcessingTRCList,Filter,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ECORE_SOURCE_ROLE_PERMISSIONTEMPLATE,RoleName,1,varchar,200,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,ECORE_SOURCE_ROLE_PERMISSIONTEMPLATE,TemplateName,2,varchar,250,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_BSA1205_RecruiterRolesInDepartment,RecordID,1,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_BSA1205_RecruiterRolesInDepartment,RecruiterDepartmentID,2,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_BSA1205_RecruiterRolesInDepartment,RoleID,3,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_BSA1205_RecruiterRolesInDepartment,DateAdded,4,smalldatetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,_bak_BSA1205_RecruiterRolesInDepartment,AddedBy,5,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,TimesheetLineAttributionID,1,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,TimesheetID,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,TimesheetProcessingRuleID,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,ProcessingStep,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,TimesheetLinePayID,5,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,InvoiceTemplateID,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,InvoiceLineID,7,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,ObjectTransactionID,8,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,PayrollProcessingDate,9,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,InvoiceProcessingDate,10,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,WorkDate,11,date,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,GeneralLedgerDate,12,date,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,CalculatedOn,13,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,CalculatedBy,14,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,UpdatedOn,15,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,UpdatedBy,16,uniqueidentifier,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,RateID,17,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,BillToContactID,18,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,SalesTaxID,19,int,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,Comment,20,varchar,-1,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,HoursWorked,21,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,PayQuantityCalculated,22,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,PayRateCalculated,23,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,PayQuantityFinal,24,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,PayRateFinal,25,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,BillQuantityCalculated,26,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,BillRateCalculated,27,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,BillQuantityFinal,28,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,BillRateFinal,29,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,ExpenseLoadCalculated,30,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,ExpenseLoadFinal,31,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,DeductForMarginAmount,32,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,erecruit_TRUSTAFF,dbo,bsa_wip_rebuildList,InvoiceDate,33,date,NULL,NULL,NULL,NULL,NULL
